TICKER,DURATION,PERIODEND,INDEXNAME,VALUE,CUMULATIVEVALUE,COMMENT,RELEASEDDATE,YOYCHANGE,INDEXHEALTH
MELI,Week,28/11/23,Mercado Pago Transaction Index,0.976227099,72.05345342,,15:00.0,,
MELI,Week,05/12/23,Mercado Pago Transaction Index,0.985695245,73.03914866,,15:00.0,,
MELI,Week,12/12/23,Mercado Pago Transaction Index,1.087152911,74.12630157,,15:00.0,,
MELI,Week,19/12/23,Mercado Pago Transaction Index,1.049266794,75.17556837,,15:00.0,,
MELI,Week,26/12/23,Mercado Pago Transaction Index,1.048320963,76.22388933,,15:00.0,,
MELI,Week,02/01/24,Mercado Pago Transaction Index,0.902077843,77.12596717,,15:00.0,,
MELI,Week,09/01/24,Mercado Pago Transaction Index,0.99625705,78.12222422,,15:00.0,,
MELI,Week,16/01/24,Mercado Pago Transaction Index,1.004306723,79.12653095,,15:00.0,,
MELI,Week,23/01/24,Mercado Pago Transaction Index,0.971439699,80.09797064,,15:00.0,,
MELI,Week,30/01/24,Mercado Pago Transaction Index,0.952075733,81.05004638,,15:00.0,,
MELI,Week,06/02/24,Mercado Pago Transaction Index,1.006270866,82.05631724,,15:00.0,,
MELI,Week,13/02/24,Mercado Pago Transaction Index,1.097500794,83.15381804,,15:00.0,,
MELI,Week,20/02/24,Mercado Pago Transaction Index,1.032562451,84.18638049,,15:00.0,,
MELI,Week,27/02/24,Mercado Pago Transaction Index,1.030687038,85.21706753,,15:00.0,,
MELI,Week,05/03/24,Mercado Pago Transaction Index,1.076232363,86.29329989,,15:00.0,,
MELI,Week,12/03/24,Mercado Pago Transaction Index,1.144215476,87.43751537,,15:00.0,,
MELI,Week,19/03/24,Mercado Pago Transaction Index,1.133161795,88.57067716,,15:00.0,,
MELI,Week,26/03/24,Mercado Pago Transaction Index,1.072977199,89.64365436,,15:00.0,,
MELI,Week,02/04/24,Mercado Pago Transaction Index,1.024019369,90.66767373,,15:00.0,,
MELI,Week,09/04/24,Mercado Pago Transaction Index,1.170763837,91.83843757,,15:00.0,0.706312594,
MELI,Week,16/04/24,Mercado Pago Transaction Index,1.140943443,92.97938101,,15:00.0,0.757184961,
MELI,Week,23/04/24,Mercado Pago Transaction Index,1.132433094,94.1118141,,15:00.0,0.741857644,
MELI,Week,30/04/24,Mercado Pago Transaction Index,1.088729366,95.20054347,,15:00.0,0.716447544,
MELI,Week,07/05/24,Mercado Pago Transaction Index,1.190689743,96.39123321,,15:00.0,0.593908432,
MELI,Week,14/05/24,Mercado Pago Transaction Index,1.243353974,97.63458718,,15:00.0,0.780586651,
MELI,Week,21/05/24,Mercado Pago Transaction Index,1.198891091,98.83347828,,15:00.0,0.778542345,
MELI,Week,28/05/24,Mercado Pago Transaction Index,1.125230191,99.95870847,,15:00.0,0.755767563,
MELI,Week,04/06/24,Mercado Pago Transaction Index,1.185268039,101.1439765,,15:00.0,0.648056525,
MELI,Week,11/06/24,Mercado Pago Transaction Index,1.319841612,102.4638181,,15:00.0,0.68537143,
MELI,Week,18/06/24,Mercado Pago Transaction Index,1.288113984,103.7519321,,15:00.0,0.843950622,
MELI,Week,25/06/24,Mercado Pago Transaction Index,1.156400858,104.908333,,15:00.0,0.672876676,
MELI,Week,02/07/24,Mercado Pago Transaction Index,1.243472451,106.1518054,,15:00.0,0.677495105,
MELI,Week,09/07/24,Mercado Pago Transaction Index,1.389342367,107.5411478,,15:00.0,0.746067784,
MELI,Week,16/07/24,Mercado Pago Transaction Index,1.303684265,108.844832,,15:00.0,0.656789236,
MELI,Week,23/07/24,Mercado Pago Transaction Index,1.323594116,110.1684262,,15:00.0,0.728968082,
MELI,Week,30/07/24,Mercado Pago Transaction Index,1.24717174,111.4155979,,15:00.0,0.68480309,
MELI,Week,06/08/24,Mercado Pago Transaction Index,1.354572885,112.7701708,,15:00.0,0.542143903,
MELI,Week,13/08/24,Mercado Pago Transaction Index,1.430679839,114.2008506,,15:00.0,0.695733615,
MELI,Week,20/08/24,Mercado Pago Transaction Index,1.419950318,115.6208009,,15:00.0,0.792877548,
MELI,Week,27/08/24,Mercado Pago Transaction Index,1.331728558,116.9525295,,15:00.0,0.777413389,
MELI,Week,03/09/24,Mercado Pago Transaction Index,1.337492468,118.290022,,15:00.0,0.607366919,
MELI,Week,10/09/24,Mercado Pago Transaction Index,1.527774977,119.8177969,,15:00.0,0.680642732,
MELI,Week,17/09/24,Mercado Pago Transaction Index,1.502231366,121.3200283,,15:00.0,0.707118152,
MELI,Week,24/09/24,Mercado Pago Transaction Index,1.429776877,122.7498052,,15:00.0,0.834744942,
MELI,Week,01/10/24,Mercado Pago Transaction Index,1.49177257,124.2415778,,15:00.0,0.638051046,
MELI,Week,08/10/24,Mercado Pago Transaction Index,1.555572805,125.7971506,,15:00.0,0.604371746,
MELI,Week,15/10/24,Mercado Pago Transaction Index,1.583916116,127.3810667,,15:00.0,0.734214669,
MELI,Week,22/10/24,Mercado Pago Transaction Index,1.538600802,128.9196675,,15:00.0,0.706052115,
MELI,Week,29/10/24,Mercado Pago Transaction Index,1.414156021,130.3338235,,15:00.0,0.62515867,
MELI,Week,05/11/24,Mercado Pago Transaction Index,1.560781329,131.8946048,,15:00.0,0.632129962,
MELI,Week,12/11/24,Mercado Pago Transaction Index,1.686600573,133.5812054,,15:00.0,0.670227542,
MELI,Week,19/11/24,Mercado Pago Transaction Index,1.613121659,135.1943271,,15:00.0,0.721647362,
MELI,Week,26/11/24,Mercado Pago Transaction Index,1.562897541,136.7572246,,15:00.0,0.600956932,
MELI,Week,03/12/24,Mercado Pago Transaction Index,1.635341642,138.3925662,,15:00.0,0.659074293,
MELI,Week,10/12/24,Mercado Pago Transaction Index,1.783327479,140.1758937,,15:00.0,0.640364902,
MELI,Week,17/12/24,Mercado Pago Transaction Index,1.781475184,141.9573689,,15:00.0,0.697828612,
MELI,Week,24/12/24,Mercado Pago Transaction Index,1.842780765,143.8001497,,15:00.0,0.757840232,
MELI,Week,31/12/24,Mercado Pago Transaction Index,1.460175741,145.2603254,,15:00.0,0.61868042,
MELI,Week,07/01/25,Mercado Pago Transaction Index,1.510677956,146.7710034,,15:00.0,0.516353593,
MELI,Week,14/01/25,Mercado Pago Transaction Index,1.675822402,148.4468258,,15:00.0,0.66863605,
MELI,Week,21/01/25,Mercado Pago Transaction Index,1.642513623,150.0893394,,15:00.0,0.690803478,
MELI,Week,28/01/25,Mercado Pago Transaction Index,1.556910609,151.64625,,15:00.0,0.635280214,
MELI,Week,04/02/25,Mercado Pago Transaction Index,1.606216565,153.2524666,,15:00.0,0.596206965,
MELI,Week,11/02/25,Mercado Pago Transaction Index,1.719572429,154.972039,,15:00.0,0.566807459,
MELI,Week,18/02/25,Mercado Pago Transaction Index,1.792358922,156.7643979,,15:00.0,0.735835852,
MELI,Week,25/02/25,Mercado Pago Transaction Index,1.641529879,158.4059278,,15:00.0,0.592655984,
MELI,Week,04/03/25,Mercado Pago Transaction Index,1.677355077,160.0832829,,15:00.0,0.558543614,
MELI,Week,11/03/25,Mercado Pago Transaction Index,1.723192306,161.8064752,,15:00.0,0.50600332,
MELI,Week,18/03/25,Mercado Pago Transaction Index,1.858552058,163.6650272,,15:00.0,0.640147123,
MELI,Week,25/03/25,Mercado Pago Transaction Index,1.685908603,165.3509358,,15:00.0,0.571243643,
MELI,Week,01/04/25,Mercado Pago Transaction Index,1.708405646,167.0593415,,15:00.0,0.668333332,
MELI,Week,08/04/25,Mercado Pago Transaction Index,1.821040846,168.8803823,,15:00.0,0.555429702,
MELI,Week,15/04/25,Mercado Pago Transaction Index,1.813024672,170.693407,,15:00.0,0.589057444,
MELI,Week,22/04/25,Mercado Pago Transaction Index,1.652915387,172.3463224,,15:00.0,0.459614168,
MELI,Week,29/04/25,Mercado Pago Transaction Index,1.698255636,174.044578,,15:00.0,0.559851043,
MELI,Week,06/05/25,Mercado Pago Transaction Index,1.741075843,175.7856539,,15:00.0,0.462241406,
MELI,Week,13/05/25,Mercado Pago Transaction Index,2.092659447,177.8783133,,15:00.0,0.683076173,
MELI,Week,20/05/25,Mercado Pago Transaction Index,1.891558966,179.7698723,,15:00.0,0.577757129,
MELI,Week,27/05/25,Mercado Pago Transaction Index,1.811399431,181.5812717,,15:00.0,0.609803438,
MELI,Week,03/06/25,Mercado Pago Transaction Index,1.859038845,183.4403106,,15:00.0,0.568454378,
MELI,Week,10/06/25,Mercado Pago Transaction Index,2.082455343,185.5227659,,15:00.0,0.577807006,
MELI,Week,17/06/25,Mercado Pago Transaction Index,1.993399774,187.5161657,,15:00.0,0.54753368,
MELI,Week,24/06/25,Mercado Pago Transaction Index,1.877876788,189.3940425,,15:00.0,0.623897782,
MELI,Week,01/07/25,Mercado Pago Transaction Index,1.910253453,191.3042959,,15:00.0,0.536224989,
MELI,Week,08/07/25,Mercado Pago Transaction Index,2.065826592,193.3701225,,15:00.0,0.486909664,
MELI,Week,15/07/25,Mercado Pago Transaction Index,2.003519415,195.3736419,,15:00.0,0.536813375,
MELI,Week,22/07/25,Mercado Pago Transaction Index,2.013605609,197.3872475,,15:00.0,0.521316531,
MELI,Week,29/07/25,Mercado Pago Transaction Index,1.865627959,199.2528755,,15:00.0,0.495886973,
MELI,Week,05/08/25,Mercado Pago Transaction Index,2.005640394,201.2585159,,15:00.0,0.480644133,
MELI,Week,12/08/25,Mercado Pago Transaction Index,2.170617136,203.429133,,15:00.0,0.51719279,
MELI,Week,19/08/25,Mercado Pago Transaction Index,2.233604653,205.6627377,,15:00.0,0.573016059,
MELI,Week,26/08/25,Mercado Pago Transaction Index,1.993366091,207.6561038,,15:00.0,0.496826121,
MELI,Week,02/09/25,Mercado Pago Transaction Index,2.058161554,209.7142653,,15:00.0,0.538821043,
FVRR,Mid-month,16/04/18,Global Transaction Index,0.571480004,0.571480004,,15:00.0,,
FVRR,Mid-month,16/05/18,Global Transaction Index,0.566865346,1.566865346,,15:00.0,,
FVRR,Mid-month,16/06/18,Global Transaction Index,0.54514288,2.558246324,,15:00.0,,
FVRR,Mid-month,16/07/18,Global Transaction Index,0.458838609,3.43501811,,15:00.0,,
FVRR,Mid-month,16/08/18,Global Transaction Index,0.48506181,4.433398526,,15:00.0,,
FVRR,Mid-month,16/09/18,Global Transaction Index,0.476706835,5.415303148,,15:00.0,,
FVRR,Mid-month,16/10/18,Global Transaction Index,0.510854521,6.434606858,,15:00.0,,
FVRR,Mid-month,16/11/18,Global Transaction Index,0.587499549,7.589333458,,15:00.0,,
FVRR,Mid-month,16/12/18,Global Transaction Index,0.526405683,8.573252185,,15:00.0,,
FVRR,Mid-month,16/01/19,Global Transaction Index,0.491151818,9.584229069,,15:00.0,,
FVRR,Mid-month,16/02/19,Global Transaction Index,0.563904048,10.71945643,,15:00.0,,
FVRR,Mid-month,16/03/19,Global Transaction Index,0.58303169,11.81453193,,15:00.0,,
FVRR,Mid-month,16/04/19,Global Transaction Index,0.590996002,13.03556861,,15:00.0,0.034149924,
FVRR,Mid-month,16/05/19,Global Transaction Index,0.564579754,14.18317583,,15:00.0,-0.004031985,
FVRR,Mid-month,16/06/19,Global Transaction Index,0.563586199,15.35580515,,15:00.0,0.033832084,
FVRR,Mid-month,16/07/19,Global Transaction Index,0.56415991,16.47250758,,15:00.0,0.229538881,
FVRR,Mid-month,16/08/19,Global Transaction Index,0.581136967,17.67112407,,15:00.0,0.198067864,
FVRR,Mid-month,16/09/19,Global Transaction Index,0.601475779,18.9161466,,15:00.0,0.261730973,
FVRR,Mid-month,16/10/19,Global Transaction Index,0.626592557,20.17771968,,15:00.0,0.226557722,
FVRR,Mid-month,16/11/19,Global Transaction Index,0.695270824,21.5566231,,15:00.0,0.183440608,
FVRR,Mid-month,16/12/19,Global Transaction Index,0.640957042,22.83240299,,15:00.0,0.217610415,
FVRR,Mid-month,16/01/20,Global Transaction Index,0.661095703,24.1220097,,15:00.0,0.346010905,
FVRR,Mid-month,16/02/20,Global Transaction Index,0.718775601,25.57769314,,15:00.0,0.274641677,
FVRR,Mid-month,16/03/20,Global Transaction Index,0.713642619,26.97422131,,15:00.0,0.224020291,
FVRR,Mid-month,16/04/20,Global Transaction Index,0.80264735,28.61535372,,15:00.0,0.358126531,
FVRR,Mid-month,16/05/20,Global Transaction Index,0.97464787,30.60123044,,15:00.0,0.726324517,
FVRR,Mid-month,16/06/20,Global Transaction Index,1.085465307,32.94161706,,15:00.0,0.925996962,
FVRR,Mid-month,16/07/20,Global Transaction Index,1.146509633,35.09595382,,15:00.0,1.032242299,
FVRR,Mid-month,16/08/20,Global Transaction Index,1.01501866,37.16968459,,15:00.0,0.746608317,
FVRR,Mid-month,16/09/20,Global Transaction Index,1.063799888,39.35225081,,15:00.0,0.768649587,
FVRR,Mid-month,16/10/20,Global Transaction Index,1.060443132,41.65764752,,15:00.0,0.692396629,
FVRR,Mid-month,16/11/20,Global Transaction Index,1.093740723,43.869682,,15:00.0,0.573114656,
FVRR,Mid-month,16/12/20,Global Transaction Index,1.291871009,46.46056613,,15:00.0,1.015534464,
FVRR,Mid-month,16/01/21,Global Transaction Index,1.324664991,49.06477112,,15:00.0,1.003741644,
FVRR,Mid-month,16/02/21,Global Transaction Index,1.513684609,52.15207198,,15:00.0,1.105920968,
FVRR,Mid-month,16/03/21,Global Transaction Index,1.519087858,54.96862469,,15:00.0,1.128639485,
FVRR,Mid-month,16/04/21,Global Transaction Index,1.513695411,58.12912462,,15:00.0,0.885878538,
FVRR,Mid-month,16/05/21,Global Transaction Index,1.41928543,61.06734002,,15:00.0,0.456203284,
FVRR,Mid-month,16/06/21,Global Transaction Index,1.420471455,63.97384101,,15:00.0,0.30862907,
FVRR,Mid-month,16/07/21,Global Transaction Index,1.362440751,66.68222901,,15:00.0,0.188337814,
FVRR,Mid-month,16/08/21,Global Transaction Index,1.364730865,69.46176095,,15:00.0,0.34453771,
FVRR,Mid-month,16/09/21,Global Transaction Index,1.414231792,72.35479295,,15:00.0,0.329415249,
FVRR,Mid-month,16/10/21,Global Transaction Index,1.390024328,75.1397075,,15:00.0,0.310795729,
FVRR,Mid-month,16/11/21,Global Transaction Index,1.398513409,77.96484333,,15:00.0,0.278651676,
FVRR,Mid-month,16/12/21,Global Transaction Index,1.38273981,80.69219579,,15:00.0,0.070338913,
FVRR,Mid-month,16/01/22,Global Transaction Index,1.40000995,83.2902425,,15:00.0,0.056878501,
FVRR,Mid-month,16/02/22,Global Transaction Index,1.507842764,86.3546678,,15:00.0,-0.003859354,
FVRR,Mid-month,16/03/22,Global Transaction Index,1.478598084,89.09461183,,15:00.0,-0.026654004,
FVRR,Mid-month,16/04/22,Global Transaction Index,1.439030392,92.06824122,,15:00.0,-0.049326317,
FVRR,Mid-month,16/05/22,Global Transaction Index,1.345715914,94.77046337,,15:00.0,-0.051835603,
FVRR,Mid-month,16/06/22,Global Transaction Index,1.337358084,97.51908557,,15:00.0,-0.058511117,
FVRR,Mid-month,16/07/22,Global Transaction Index,1.255498925,100.0593842,,15:00.0,-0.078492827,
FVRR,Mid-month,16/08/22,Global Transaction Index,1.342131521,102.759299,,15:00.0,-0.016559561,
FVRR,Mid-month,16/09/22,Global Transaction Index,1.45805406,105.6643155,,15:00.0,0.030986624,
FVRR,Mid-month,16/10/22,Global Transaction Index,1.378810432,108.3267953,,15:00.0,-0.00806741,
FVRR,Mid-month,16/11/22,Global Transaction Index,1.433878498,111.2020537,,15:00.0,0.02528763,
FVRR,Mid-month,16/12/22,Global Transaction Index,1.361681576,113.8817553,,15:00.0,-0.015229354,
FVRR,Mid-month,16/01/23,Global Transaction Index,1.329594075,116.3568498,,15:00.0,-0.050296696,
FVRR,Mid-month,16/02/23,Global Transaction Index,1.423179416,119.2509375,,15:00.0,-0.056148658,
FVRR,Mid-month,16/03/23,Global Transaction Index,1.437701326,121.8872285,,15:00.0,-0.027659144,
FVRR,Mid-month,16/04/23,Global Transaction Index,1.342454714,124.7030072,,15:00.0,-0.067111632,
FVRR,Mid-month,16/05/23,Global Transaction Index,1.348936891,127.3386888,,15:00.0,0.002393505,
FVRR,Mid-month,16/06/23,Global Transaction Index,1.308440779,130.0072191,,15:00.0,-0.021622709,
FVRR,Mid-month,16/07/23,Global Transaction Index,1.23151,132.4319093,,15:00.0,-0.019107085,
FVRR,Mid-month,16/08/23,Global Transaction Index,1.274574099,134.995067,,15:00.0,-0.050335918,
FVRR,Mid-month,16/09/23,Global Transaction Index,1.252536786,137.5551497,,15:00.0,-0.140953124,
FVRR,Mid-month,16/10/23,Global Transaction Index,1.236582754,139.9935127,,15:00.0,-0.103152453,
FVRR,Mid-month,16/11/23,Global Transaction Index,1.298691617,142.5589412,,15:00.0,-0.094280569,
FVRR,Mid-month,16/12/23,Global Transaction Index,1.245591553,144.9468546,,15:00.0,-0.085254898,
FVRR,Mid-month,16/01/24,Global Transaction Index,1.226446953,147.1532509,,15:00.0,-0.077577904,
FVRR,Mid-month,16/02/24,Global Transaction Index,1.28877463,149.7094468,,15:00.0,-0.094439805,
FVRR,Mid-month,16/03/24,Global Transaction Index,1.310281226,152.1507057,,15:00.0,-0.088627657,
FVRR,Mid-month,16/04/24,Global Transaction Index,1.213782691,154.5673284,,15:00.0,-0.095848315,
FVRR,Mid-month,16/05/24,Global Transaction Index,1.209255598,156.9170706,,15:00.0,-0.103549168,
FVRR,Mid-month,16/06/24,Global Transaction Index,1.126115735,159.1668158,,15:00.0,-0.139345278,
FVRR,Mid-month,16/07/24,Global Transaction Index,1.089506014,161.2179468,,15:00.0,-0.115308837,
FVRR,Mid-month,16/08/24,Global Transaction Index,1.103863987,163.3810243,,15:00.0,-0.133935024,
FVRR,Mid-month,16/09/24,Global Transaction Index,1.111264856,165.5622089,,15:00.0,-0.112788647,
FVRR,Mid-month,16/10/24,Global Transaction Index,1.124911978,167.7121126,,15:00.0,-0.090305946,
FVRR,Mid-month,16/11/24,Global Transaction Index,1.117714896,169.9124234,,15:00.0,-0.139353114,
FVRR,Mid-month,16/12/24,Global Transaction Index,1.07449262,171.9569835,,15:00.0,-0.137363594,
FVRR,Mid-month,16/01/25,Global Transaction Index,1.067799097,173.8746616,,15:00.0,-0.129355661,
FVRR,Mid-month,16/02/25,Global Transaction Index,1.12307699,176.0725194,,15:00.0,-0.128569911,
FVRR,Mid-month,16/03/25,Global Transaction Index,1.148790687,178.1255082,,15:00.0,-0.123248762,
FVRR,Mid-month,16/04/25,Global Transaction Index,1.090586309,180.2769102,,15:00.0,-0.101497891,
FVRR,Mid-month,16/05/25,Global Transaction Index,1.063559002,182.2897684,,15:00.0,-0.120484533,
FVRR,Mid-month,16/06/25,Global Transaction Index,0.97268322,184.2199414,,15:00.0,-0.136249331,
FVRR,Mid-month,16/07/25,Global Transaction Index,0.969479974,186.0629485,,15:00.0,-0.11016556,
FVRR,Mid-month,16/08/25,Global Transaction Index,0.953873913,187.9307181,,15:00.0,-0.135877314,
FVRR,Month,01/05/18,Global Transaction Index,1,1,,15:00.0,,
FVRR,Month,01/06/18,Global Transaction Index,1.013103444,2.013103444,,15:00.0,,
FVRR,Month,01/07/18,Global Transaction Index,0.963076057,2.976179501,,15:00.0,,
FVRR,Month,01/08/18,Global Transaction Index,0.972157215,3.948336716,,15:00.0,,
FVRR,Month,01/09/18,Global Transaction Index,0.990259597,4.938596312,,15:00.0,,
FVRR,Month,01/10/18,Global Transaction Index,0.985156025,5.923752338,,15:00.0,,
FVRR,Month,01/11/18,Global Transaction Index,1.078081571,7.001833909,,15:00.0,,
FVRR,Month,01/12/18,Global Transaction Index,1.045012593,8.046846502,,15:00.0,,
FVRR,Month,01/01/19,Global Transaction Index,1.046230749,9.093077251,,15:00.0,,
FVRR,Month,01/02/19,Global Transaction Index,1.062475132,10.15555238,,15:00.0,,
FVRR,Month,01/03/19,Global Transaction Index,1.075947854,11.23150024,,15:00.0,,
FVRR,Month,01/04/19,Global Transaction Index,1.213072373,12.44457261,,15:00.0,,
FVRR,Month,01/05/19,Global Transaction Index,1.174023467,13.61859608,,15:00.0,0.174023467,
FVRR,Month,01/06/19,Global Transaction Index,1.173622872,14.79221895,,15:00.0,0.158443275,
FVRR,Month,01/07/19,Global Transaction Index,1.116128716,15.90834767,,15:00.0,0.158920636,
FVRR,Month,01/08/19,Global Transaction Index,1.18163944,17.08998711,,15:00.0,0.21548184,
FVRR,Month,01/09/19,Global Transaction Index,1.224683718,18.31467082,,15:00.0,0.236729966,
FVRR,Month,01/10/19,Global Transaction Index,1.236456295,19.55112712,,15:00.0,0.255086771,
FVRR,Month,01/11/19,Global Transaction Index,1.310225162,20.86135228,,15:00.0,0.215330266,
FVRR,Month,01/12/19,Global Transaction Index,1.330093664,22.19144594,,15:00.0,0.272801565,
FVRR,Month,01/01/20,Global Transaction Index,1.269468053,23.460914,,15:00.0,0.213372914,
FVRR,Month,01/02/20,Global Transaction Index,1.398003539,24.85891754,,15:00.0,0.315798834,
FVRR,Month,01/03/20,Global Transaction Index,1.401661158,26.2605787,,15:00.0,0.302722202,
FVRR,Month,01/04/20,Global Transaction Index,1.55212767,27.81270637,,15:00.0,0.279501293,
FVRR,Month,01/05/20,Global Transaction Index,1.813876203,29.62658257,,15:00.0,0.545008473,
FVRR,Month,01/06/20,Global Transaction Index,2.229569184,31.85615175,,15:00.0,0.899732221,
FVRR,Month,01/07/20,Global Transaction Index,2.093292439,33.94944419,,15:00.0,0.875493757,
FVRR,Month,01/08/20,Global Transaction Index,2.205221739,36.15466593,,15:00.0,0.866239112,
FVRR,Month,01/09/20,Global Transaction Index,2.133784989,38.28845092,,15:00.0,0.742315145,
FVRR,Month,01/10/20,Global Transaction Index,2.308753473,40.59720439,,15:00.0,0.867234194,
FVRR,Month,01/11/20,Global Transaction Index,2.178736885,42.77594128,,15:00.0,0.662872114,
FVRR,Month,01/12/20,Global Transaction Index,2.392753846,45.16869512,,15:00.0,0.798936354,
FVRR,Month,01/01/21,Global Transaction Index,2.571411008,47.74010613,,15:00.0,1.025581504,
FVRR,Month,01/02/21,Global Transaction Index,2.898281237,50.63838737,,15:00.0,1.073157296,
FVRR,Month,01/03/21,Global Transaction Index,2.811149468,53.44953684,,15:00.0,1.005584196,
FVRR,Month,01/04/21,Global Transaction Index,3.165892368,56.61542921,,15:00.0,1.039711314,
FVRR,Month,01/05/21,Global Transaction Index,3.032625382,59.64805459,,15:00.0,0.671903175,
FVRR,Month,01/06/21,Global Transaction Index,2.905314969,62.55336956,,15:00.0,0.303083569,
FVRR,Month,01/07/21,Global Transaction Index,2.766418705,65.31978826,,15:00.0,0.321563416,
FVRR,Month,01/08/21,Global Transaction Index,2.777241819,68.09703008,,15:00.0,0.259393452,
FVRR,Month,01/09/21,Global Transaction Index,2.843531077,70.94056116,,15:00.0,0.332623058,
FVRR,Month,01/10/21,Global Transaction Index,2.809122014,73.74968317,,15:00.0,0.216726709,
FVRR,Month,01/11/21,Global Transaction Index,2.816646754,76.56632993,,15:00.0,0.292788851,
FVRR,Month,01/12/21,Global Transaction Index,2.743126049,79.30945598,,15:00.0,0.146430526,
FVRR,Month,01/01/22,Global Transaction Index,2.580776579,81.89023255,,15:00.0,0.003642191,
FVRR,Month,01/02/22,Global Transaction Index,2.956592481,84.84682504,,15:00.0,0.02011925,
FVRR,Month,01/03/22,Global Transaction Index,2.769188715,87.61601375,,15:00.0,-0.014926546,
FVRR,Month,01/04/22,Global Transaction Index,3.013197074,90.62921082,,15:00.0,-0.04823136,
FVRR,Month,01/05/22,Global Transaction Index,2.795536628,93.42474745,,15:00.0,-0.078179374,
FVRR,Month,01/06/22,Global Transaction Index,2.756980028,96.18172748,,15:00.0,-0.051056406,
FVRR,Month,01/07/22,Global Transaction Index,2.622157767,98.80388525,,15:00.0,-0.052147181,
FVRR,Month,01/08/22,Global Transaction Index,2.613282255,101.4171675,,15:00.0,-0.059036834,
FVRR,Month,01/09/22,Global Transaction Index,2.789093928,104.2062614,,15:00.0,-0.019144207,
FVRR,Month,01/10/22,Global Transaction Index,2.741723469,106.9479849,,15:00.0,-0.023992744,
FVRR,Month,01/11/22,Global Transaction Index,2.820190303,109.7681752,,15:00.0,0.001258073,
FVRR,Month,01/12/22,Global Transaction Index,2.7518985,112.5200737,,15:00.0,0.003197976,
FVRR,Month,01/01/23,Global Transaction Index,2.507182006,115.0272557,,15:00.0,-0.028516445,
FVRR,Month,01/02/23,Global Transaction Index,2.800502415,117.8277581,,15:00.0,-0.052793906,
FVRR,Month,01/03/23,Global Transaction Index,2.621769061,120.4495272,,15:00.0,-0.053235684,
FVRR,Month,01/04/23,Global Transaction Index,2.911025314,123.3605525,,15:00.0,-0.033908091,
FVRR,Month,01/05/23,Global Transaction Index,2.629199405,125.9897519,,15:00.0,-0.059501,
FVRR,Month,01/06/23,Global Transaction Index,2.709026379,128.6987783,,15:00.0,-0.017393542,
FVRR,Month,01/07/23,Global Transaction Index,2.501621044,131.2003993,,15:00.0,-0.045968524,
FVRR,Month,01/08/23,Global Transaction Index,2.52009359,133.7204929,,15:00.0,-0.035659625,
FVRR,Month,01/09/23,Global Transaction Index,2.582119955,136.3026129,,15:00.0,-0.074208319,
FVRR,Month,01/10/23,Global Transaction Index,2.454317074,138.7569299,,15:00.0,-0.104826909,
FVRR,Month,01/11/23,Global Transaction Index,2.503319658,141.2602496,,15:00.0,-0.112357895,
FVRR,Month,01/12/23,Global Transaction Index,2.44101343,143.701263,,15:00.0,-0.112971125,
FVRR,Month,01/01/24,Global Transaction Index,2.225540894,145.9268039,,15:00.0,-0.112333732,
FVRR,Month,01/02/24,Global Transaction Index,2.493868288,148.4206722,,15:00.0,-0.109492542,
FVRR,Month,01/03/24,Global Transaction Index,2.419752263,150.8404245,,15:00.0,-0.077053621,
FVRR,Month,01/04/24,Global Transaction Index,2.513121273,153.3535458,,15:00.0,-0.136688623,
FVRR,Month,01/05/24,Global Transaction Index,2.354269274,155.707815,,15:00.0,-0.104568003,
FVRR,Month,01/06/24,Global Transaction Index,2.332885046,158.0407001,,15:00.0,-0.138847424,
FVRR,Month,01/07/24,Global Transaction Index,2.087740735,160.1284408,,15:00.0,-0.165444846,
FVRR,Month,01/08/24,Global Transaction Index,2.148719495,162.2771603,,15:00.0,-0.1473652,
FVRR,Month,01/09/24,Global Transaction Index,2.173783712,164.450944,,15:00.0,-0.15813992,
FVRR,Month,01/10/24,Global Transaction Index,2.136256632,166.5872006,,15:00.0,-0.129592238,
FVRR,Month,01/11/24,Global Transaction Index,2.207507811,168.7947085,,15:00.0,-0.118167828,
FVRR,Month,01/12/24,Global Transaction Index,2.087782436,170.8824909,,15:00.0,-0.144706698,
FVRR,Month,01/01/25,Global Transaction Index,1.924371587,172.8068625,,15:00.0,-0.135324095,
FVRR,Month,01/02/25,Global Transaction Index,2.142579916,174.9494424,,15:00.0,-0.140860836,
FVRR,Month,01/03/25,Global Transaction Index,2.027275111,176.9767175,,15:00.0,-0.162197246,
FVRR,Month,01/04/25,Global Transaction Index,2.209606354,179.1863239,,15:00.0,-0.120772094,
FVRR,Month,01/05/25,Global Transaction Index,2.039885582,181.2262094,,15:00.0,-0.133537695,
FVRR,Month,01/06/25,Global Transaction Index,2.021048767,183.2472582,,15:00.0,-0.133669801,
FVRR,Month,01/07/25,Global Transaction Index,1.846210338,185.0934685,,15:00.0,-0.115689843,
FVRR,Month,01/08/25,Global Transaction Index,1.883375647,186.9768442,,15:00.0,-0.123489292,
FVRR,Month,01/09/25,Global Transaction Index,1.833689502,188.8105337,,15:00.0,-0.156452644,
FVRR,Quarter,01/07/18,Global Transaction Index,2.976179501,2.976179501,,15:00.0,,
FVRR,Quarter,01/10/18,Global Transaction Index,2.947572837,5.923752338,,15:00.0,,
FVRR,Quarter,01/01/19,Global Transaction Index,3.169324913,9.093077251,,15:00.0,,
